file_name,section,speaker_name,speaker_role,start,stop,text,total_time
2007.07-21,0,stephen_g_breyer,scotus_justice,1095.523,1097.159,"Now, what's your response to that?",1.6360000000001946
2007.07-21,0,stephen_g_breyer,scotus_justice,1097.159,1098.875,Because that's their argument on the other side.,1.7159999999998945
2007.07-21,0,paul_m_smith,,1098.875,1104.145,"--First of all, on the point of the anecdotes, I would encourage you to look at the Brennan Center brief.",5.269999999999982
2007.07-21,0,stephen_g_breyer,scotus_justice,1104.145,1105.595,I know there are arguments on both sides.,1.4500000000000455
2007.07-21,0,stephen_g_breyer,scotus_justice,1105.595,1119.322,But at the heart of this is what was Judge Posner's claim and others that this isn't the kind of fraud that you can just dismiss and say it never happens because the person would walk into the poll later and try to vote.,13.726999999999862
2007.07-21,0,stephen_g_breyer,scotus_justice,1119.322,1128.261,"What they are talking about is what Justice Scalia was talking about, and I'm simply trying to focus your answer on that part of the question.",8.939000000000078
2007.07-21,0,paul_m_smith,,1128.261,1136.784,"Well, Your Honor, many kinds of fraud do get caught, and they are no more easily detected than this kind of fraud to be detected.",8.523000000000138
2007.07-21,0,paul_m_smith,,1136.784,1138.552,But this kind of fraud is not being caught.,1.7679999999998017
2007.07-21,0,paul_m_smith,,1138.552,1142.687,No one has been punished for this kind of fraud in living memory in this country.,4.134999999999991
2007.07-21,0,paul_m_smith,,1142.687,1143.203,This is not--,0.5160000000000764
2007.07-21,0,stephen_g_breyer,scotus_justice,1143.203,1145.739,"Well, they say that's because you can't catch it.",2.536000000000058
2007.07-21,0,paul_m_smith,,1145.739,1146.389,"--Well, but Your Honor--",0.6499999999998636
2007.07-21,0,stephen_g_breyer,scotus_justice,1146.389,1149.274,"How would you catch it, which is my question.",2.884999999999991
2007.07-21,0,paul_m_smith,,1149.274,1154.711,"--First of all... first of all, you talk about deterring it.",5.4370000000001255
2007.07-21,0,paul_m_smith,,1154.711,1164.953,"You deter it by the signature match, by having to have the same age, by having to get past people who know a lot of the people in the precinct, and by having very severe criminal penalties.",10.241999999999962
2007.07-21,0,paul_m_smith,,1164.953,1165.569,And then you have--,0.6159999999999854
2007.07-21,0,samuel_a_alito_jr,scotus_justice,1165.569,1180.813,"If this is not a problem at all, how do you account for the fact that the Commission on Federal Election Reform that was co chaired by former President Carter and former Secretary of State Baker recommended a voter ID requirement, and many other countries around the world have voter ID requirements?",15.244000000000142
2007.07-21,0,paul_m_smith,,1180.813,1193.12,"--What they recommended, Your Honor, is exactly what Justice Ginsburg anticipated, which is get everybody the cards, and then we'll be like Europe, and everything will work really fine, and it'll actually help the poor to have these IDs for a lot of other purposes.",12.306999999999789
2007.07-21,0,ruth_bader_ginsburg,scotus_justice,1193.12,1215.469,"As I understand, they were going to have some years in between when their proposal was enacted, and they were going to have a mobile unit going around to all the neighborhoods, lots of advertising, because a premise of that Carter-Baker report was that everybody would easily and costlessly get this photo ID.",22.34900000000016
2007.07-21,0,paul_m_smith,,1215.469,1233.346,"I would encourage the Court to refer to the Democratic Party Exhibit 18, which is an article by Carter, President Carter, and Secretary Baker, following on their report, saying, look, there's a problem here; that 12 percent of the voting age population of this country doesn't have a license; we did not recommend this being a mandatory thing until we get those licenses in those people's hands.",17.876999999999953
2007.07-21,0,samuel_a_alito_jr,scotus_justice,1233.346,1236.898,"Well, why would they even require that if it's not any problem at all?",3.5519999999999072
2007.07-21,0,samuel_a_alito_jr,scotus_justice,1236.898,1250.056,"Doesn't it at least show that it is a problem of some dimension, maybe not as severe as Indiana claims, but there would be no need for any sort of photo ID problem, requirement, if there were no problem whatsoever.",13.15800000000013
2007.07-21,0,samuel_a_alito_jr,scotus_justice,1250.056,1250.456,Isn't that true?,0.3999999999998636
2007.07-21,0,paul_m_smith,,1250.456,1253.844,Some States don't have signature matches.,3.3880000000001473
2007.07-21,0,paul_m_smith,,1253.844,1258.562,There may have been a minimal amount of additional benefit in some States from having that added.,4.717999999999847
2007.07-21,0,paul_m_smith,,1258.562,1262.114,"That was a decision they ultimately made, with some dissents.",3.5520000000001346
2007.07-21,0,paul_m_smith,,1262.114,1275.69,"The reality, though, is if you do it not their way, but the Indiana way, which is to say you need an ID, we're not going to help you get it, in fact we're going to ratchet up the requirements for making you get it, and we're going to charge you money for it, then what you have is a very different system.",13.576000000000022
2007.07-21,0,paul_m_smith,,1275.69,1276.107,Then you have--,0.4169999999999163
2007.07-21,0,john_g_roberts_jr,scotus_justice,1276.107,1276.89,They help you get it.,0.7830000000001291
2007.07-21,0,john_g_roberts_jr,scotus_justice,1276.89,1280.411,They say if you don't have an ID we'll give you one.,3.520999999999958
2007.07-21,0,john_g_roberts_jr,scotus_justice,1280.411,1282.661,"If you don't have a photo ID, come in and we'll give you one.",2.25
2007.07-21,0,paul_m_smith,,1282.661,1289.617,"--But what the record shows is that 60 percent of the time, when people go in and ask for one, they get sent home, because they don't have the right documentation because the rules--",6.955999999999904
2007.07-21,0,john_g_roberts_jr,scotus_justice,1289.617,1295.421,What documentation did President Carter and Secretary Baker propose to require for their photo IDs?,5.804000000000087
2007.07-21,0,paul_m_smith,,1295.421,1300.223,"--Your Honor, I think they were very strong on having this birth certificate requirement, as well.",4.801999999999907
2007.07-21,0,paul_m_smith,,1300.223,1304.876,So they... they were talking about the real ID law and that sort of thing.,4.65300000000002
2007.07-21,0,paul_m_smith,,1304.876,1313.482,"So I'm not specific about what the report says on that, but they certainly thought there should be... obviously, in the wake of 9/11 there is some concern about giving out these things too readily.",8.605999999999995
2007.07-21,0,paul_m_smith,,1313.482,1318.45,So I'm reasonably sure they supported a birth certificate requirement as well.,4.968000000000075
2007.07-21,0,samuel_a_alito_jr,scotus_justice,1318.45,1341.4,"Well, if you concede that some kind of voter ID requirement is appropriate, the problem that I have is where you draw the line on a record like this where there's nothing to quantify in any way the extent of the problem or the extent of the burden, how many people will actually be prevented from voting or significantly burdened from voting as a result of the requirement?",22.950000000000045
2007.07-21,0,samuel_a_alito_jr,scotus_justice,1341.4,1344.768,How do we tell whether this is on one side of the line or the other side of the line?,3.367999999999938
2007.07-21,0,paul_m_smith,,1344.768,1347.47,"Well, it is a difficult area of the law for you for that reason, Justice Alito.",2.701999999999998
2007.07-21,0,paul_m_smith,,1347.47,1352.039,"But if you like at Timmons what it says is there's no litmus test, there's no escaping the hard judgments.",4.56899999999996
2007.07-21,0,paul_m_smith,,1352.039,1371.752,"This is the area where the courts have to be not too deferential even though there are hard judgment calls about matters of degree, because this is an area where the concern is that the Legislative Branch and the Executive Branch are going to abuse their power to regulate the electoral process to find subtle ways to skew the outcome on election day.",19.712999999999965
2007.07-21,0,paul_m_smith,,1371.752,1377.839,"As John Hard Ely says, this is an area where judicial review is the most important, the most legitimate.",6.086999999999989
2007.07-21,0,paul_m_smith,,1377.839,1384.627,And so you can't shy away from that even though there are difficult matters of balancing involved and--,6.788000000000011
2007.07-21,0,david_h_souter,scotus_justice,1384.627,1387.695,"Well, you're telling us that, you know, we've got to be careful and it's difficult.",3.0679999999999836
2007.07-21,0,david_h_souter,scotus_justice,1387.695,1392.333,"But Justice Alito's question is: What are we supposed to look at, how are we supposed to do it?",4.638000000000147
2007.07-21,0,paul_m_smith,,1392.333,1402.305,"--You are supposed to look at how difficult it is to get the ID, what assistance is provided or not being provided, how much it costs.",9.97199999999998
2007.07-21,0,david_h_souter,scotus_justice,1402.305,1407.342,"Let's get down... let's get down to the question of quantification, which is one of the issues that he raised.",5.037000000000035
2007.07-21,0,david_h_souter,scotus_justice,1407.342,1415.964,What's your response to the issue that there is no quantification of the actual burden measured by the number of voters who are going to be adversely affected?,8.621999999999844
2007.07-21,0,david_h_souter,scotus_justice,1415.964,1416.998,What's the answer to that?,1.0340000000001055
2007.07-21,0,paul_m_smith,,1416.998,1422.268,The answer is that there's plenty of evidence in the record about the number of people in this country who don't have IDs.,5.269999999999982
2007.07-21,0,david_h_souter,scotus_justice,1422.268,1423.618,"Well, let's talk about Indiana.",1.349999999999909
2007.07-21,0,david_h_souter,scotus_justice,1423.618,1426.587,What have you got... what is... what is your best argument for Indiana?,2.969000000000051
2007.07-21,0,paul_m_smith,,1426.587,1445.517,"The best argument for Indiana is if you take the district court's 43,000 figure and you adjust it for the two factors, death and departure, that I mentioned before, the number becomes more like 400,000 people in the State of Indiana who lack IDs and are of voting age, eligible... voting age population people.",18.930000000000064
2007.07-21,0,david_h_souter,scotus_justice,1445.517,1454.673,And how many of them are going to suffer from an unreasonable denial of an opportunity to get the ID which the State will provide through the Bureau of Motor Vehicles?,9.155999999999949
2007.07-21,0,david_h_souter,scotus_justice,1454.673,1455.556,How do we quantify that?,0.8830000000000382
2007.07-21,0,paul_m_smith,,1455.556,1458.991,It is obviously for each person a different matter of degree.,3.4349999999999454
2007.07-21,0,paul_m_smith,,1458.991,1466.064,"The burdens here are along a whole spectrum because some people don't have a birth certificate, some people have... don't have a birth certificate, but they have money.",7.073000000000093
2007.07-21,0,paul_m_smith,,1466.064,1468.583,Some people don't have a birth certificate and they don't have money.,2.5190000000000055
2007.07-21,0,david_h_souter,scotus_justice,1468.583,1468.966,"Well, I know that.",0.3829999999998108
2007.07-21,0,david_h_souter,scotus_justice,1468.966,1470.383,That's why it's a tough issue.,1.4170000000001437
2007.07-21,0,david_h_souter,scotus_justice,1470.383,1477.855,But how do... how are we going to... how is a court going to arrive at some kind of a bottom line judgment on this issue?,7.47199999999998
2007.07-21,0,paul_m_smith,,1477.855,1492.881,"Well, because you... you basically have to take into account all of those factors: How many people are potentially affected; how difficult it is; how similar it is to, say, a poll tax, for example, and say... and then look at what purpose is being served here.",15.026000000000067
2007.07-21,0,paul_m_smith,,1492.881,1496.317,Is there any real incremental benefit to anything by--,3.435999999999922
2007.07-21,0,david_h_souter,scotus_justice,1496.317,1498.601,"Okay, that's on... that's on the other side of the issue.",2.2840000000001055
2007.07-21,0,paul_m_smith,,1498.601,1499.118,--Right.,0.5169999999998254
2007.07-21,0,david_h_souter,scotus_justice,1499.118,1516.83,"But walk... walk us through... if you were writing the opinion and what you wanted to put in the opinion was a reasonable estimate of the number of people who are going to be substantially burdened in having... who do not now have the identification, substantially burdened in getting it.",17.71199999999999
2007.07-21,0,david_h_souter,scotus_justice,1516.83,1522.816,What approximate number would you arrive at and how would you... how would you get to it?,5.986000000000104
2007.07-21,0,paul_m_smith,,1522.816,1528.285,"Well, Your Honor, I would say of that 400,000 voting age people, probably about half of them are registered voters.",5.469000000000051
2007.07-21,0,paul_m_smith,,1528.285,1537.157,"It stands to reason that most of them are lower income people, and that therefore, the burden even of having to pay for the birth certificate is a significant one.",8.871999999999844
2007.07-21,0,paul_m_smith,,1537.157,1543.813,"That... so that a very substantial portion of that 200,000 people in order--",6.656000000000176
2007.07-21,0,john_paul_stevens,scotus_justice,1543.813,1556.138,"Mr. Smith, is there anything in the record about the extent to which the political parties help people get their IDs, as they sometimes drive them to the polls for voting and so forth, the part they play in this process?",12.324999999999818
2007.07-21,0,paul_m_smith,,1556.138,1557.305,"--I'm not aware of anything, Your Honor.",1.1670000000001437
2007.07-21,0,paul_m_smith,,1557.305,1560.857,This is a fairly new law at the time this record was being put together in 2005.,3.5519999999999072
2007.07-21,0,paul_m_smith,,1560.857,1561.608,"But certainly, the parties--",0.7509999999999764
2007.07-21,0,john_paul_stevens,scotus_justice,1561.608,1568.028,Isn't it fair to presume that the parties would play a role in helping people get registered and getting to the polls?,6.420000000000073
2007.07-21,0,paul_m_smith,,1568.028,1573.766,"--But, you know, what there is in the record, Your Honor, is the testimony from the Lafayette Urban Ministry, which helps the needy in Lafayette, Indiana.",5.738000000000056
2007.07-21,0,paul_m_smith,,1573.766,1577.651,They had 150 people come to them and say: We want your help to get IDs.,3.884999999999991
2007.07-21,0,paul_m_smith,,1577.651,1595.346,"A year later, less than 75 had succeeded because they found themselves caught in this Catch-22, where they went to get a birth certificate, they didn't have a driver's license, they didn't have the other kinds of very narrowly specified IDs they needed, and so they were basically in this bureaucratic maze, and they couldn't get out of it even with the kind of assistance you're imagining, Your Honor.",17.694999999999936
2007.07-21,0,paul_m_smith,,1595.346,1598.232,If I might reserve the balance of my time for rebuttal.,2.8859999999999673
2007.07-21,0,john_g_roberts_jr,scotus_justice,1598.232,1601.167,"Thank you, Mr. Smith.",2.9349999999999454
2007.07-21,0,john_g_roberts_jr,scotus_justice,1601.167,1607.67,Mr. Fisher.,6.503000000000156
2007.07-21,1,thomas_m_fisher,,1607.67,1616.526,"Mr. Chief Justice, and may it please the Court: There is no evidence in the record of any kind suggesting that 400,000 people in Indiana lack this form of identification.",8.855999999999995
2007.07-21,1,thomas_m_fisher,,1616.526,1617.409,The only evidence in the record--,0.8830000000000382
2007.07-21,1,david_h_souter,scotus_justice,1617.409,1627.248,"I take it you accept the figure of, what, about 50,000, to be further discounted by those who might vote absentee and so on?",9.838999999999942
2007.07-21,1,thomas_m_fisher,,1627.248,1628.416,--We've never had a problem.,1.1679999999998927
2007.07-21,1,thomas_m_fisher,,1628.416,1630.566,"In fact, that data was submitted by the plaintiffs.",2.150000000000091
2007.07-21,1,thomas_m_fisher,,1630.566,1633.401,It came from the Bureau of Motor Vehicles and was matched against census data.,2.8350000000000364
2007.07-21,1,thomas_m_fisher,,1633.401,1636.87,I don't think there's ever been any dispute about the accuracy of the record.,3.4689999999998236
2007.07-21,1,thomas_m_fisher,,1636.87,1645.293,"Now, the judge did acknowledge that there might be some outliers one direction or another, but those cannot possibly account for 10 times the number.",8.423000000000002
2007.07-21,1,david_h_souter,scotus_justice,1645.293,1648.078,"No, I just want to... I just want to know what your figure.",2.785000000000082
2007.07-21,1,david_h_souter,scotus_justice,1648.078,1653.632,Mr. Smith was starting with 400 and then getting it down 2 and so on.,5.554000000000087
2007.07-21,1,david_h_souter,scotus_justice,1653.632,1658.703,"And my recollection in the red brief is that you said, all right, let's take the 43,000 figure.",5.070999999999913
2007.07-21,1,david_h_souter,scotus_justice,1658.703,1662.921,"I forget what you discounted it for, but it got it down to 25,000.",4.218000000000075
2007.07-21,1,david_h_souter,scotus_justice,1662.921,1678.516,"Some of those would be able to vote absentee, but this... I take it you're conceding that, at least subject to some discount, there are probably about 25,000 people who may be affected by this adversely.",15.595000000000027
2007.07-21,1,david_h_souter,scotus_justice,1678.516,1679.382,Is that clear?,0.8659999999999854
2007.07-21,1,thomas_m_fisher,,1679.382,1685.003,"Well, I think we would say that that's the number... that's the number that could conceivably be inconvenienced by this law.",5.620999999999867
2007.07-21,1,thomas_m_fisher,,1685.003,1693.442,"Now, to put that in perspective, I think you have to compare it, for example, to the number of people who are not registered to vote, because there again that's an incidental burden.",8.439000000000078
2007.07-21,1,thomas_m_fisher,,1693.442,1695.559,That is something that inconveniences some people.,2.116999999999962
2007.07-21,1,thomas_m_fisher,,1695.559,1715.039,"And we're talking about 35 times more... in terms of a percentage, we're talking about 66.8 percent or so of the population that reports being registered to vote, far short of the percentage based on the calculations of the district court or anything in the ballpark of that that don't have photo identification.",19.480000000000018
2007.07-21,1,thomas_m_fisher,,1715.039,1721.143,"So we're talking about an infinitesimal portion of the electorate that could even be, conceivably be burdened by this.",6.104000000000042
2007.07-21,1,david_h_souter,scotus_justice,1721.143,1725.428,"Well, isn't that a little bit of a stretch, too, when you say ""infinitesimal""?",4.285000000000082
2007.07-21,1,david_h_souter,scotus_justice,1725.428,1743.725,"I mean, if you take your two thirds figure and so on, isn't it fair to say that you're probably going to get down to something like 10,000 people or 10,000 plus who are going to be affected in the sense that they're going to have to scurry around if, if they're going to get the appropriate ID?",18.296999999999798
2007.07-21,1,thomas_m_fisher,,1743.725,1748.694,"And at that level, you're talking about less than a half a percent of the total electorate.",4.969000000000051
2007.07-21,1,thomas_m_fisher,,1748.694,1749.945,This is... this is--,1.2509999999999764
2007.07-21,1,david_h_souter,scotus_justice,1749.945,1750.562,Okay.,0.6169999999999618
2007.07-21,1,david_h_souter,scotus_justice,1750.562,1766.855,"But 10... isn't the concern over 10,000 voters a sufficiently substantial concern to... to be considered as something more than merely de minimis and is something that should count in a facial challenge?",16.29300000000012
2007.07-21,1,thomas_m_fisher,,1766.855,1773.478,"--Well, if that's going to be the case, then you're going to have a big problem with voter registration, which is a far bigger problem for more voters.",6.623000000000047
2007.07-21,1,thomas_m_fisher,,1773.478,1781.834,"That is a procedure that the Court has long accepted, has endorsed multiple times, and yet continues--",8.355999999999995
2007.07-21,1,david_h_souter,scotus_justice,1781.834,1798.959,"Well, we haven't endorsed... I mean, correct me if I'm wrong, but we haven't endorsed a registration procedure that would require as much documentation and as much travel as... as the... as this voter ID procedure would have.",17.125
2007.07-21,1,thomas_m_fisher,,1798.959,1806.449,"--The point I'm making is that if we're going to look at the percent conceivably burdened by the law, then voter registration is called into question.",7.490000000000009
2007.07-21,1,thomas_m_fisher,,1806.449,1809.617,And I don't think that the Democratic Party argues against that.,3.1679999999998927
2007.07-21,1,thomas_m_fisher,,1809.617,1812.719,I think in their reply brief they accepted that that's a possible response.,3.102000000000089
2007.07-21,1,thomas_m_fisher,,1812.719,1818.607,"Now, it's also terribly significant that we don't have anybody in front of this Court in this case who's injured by this law.",5.88799999999992
2007.07-21,1,antonin_scalia,scotus_justice,1818.607,1826.894,"And why, why can't the people injured by this law appear themselves and say the law can't be applied to us?",8.287000000000035
2007.07-21,1,antonin_scalia,scotus_justice,1826.894,1830.915,You seem to accept that a facial challenge is appropriate here.,4.020999999999958
2007.07-21,1,antonin_scalia,scotus_justice,1830.915,1834.549,Why is... some different kind of a facial challenge.,3.6340000000000146
2007.07-21,1,antonin_scalia,scotus_justice,1834.549,1842.722,I thought in the usual facial challenge you have to show that there is no situation in which the law cannot be constitutionally applied.,8.173000000000002
2007.07-21,1,thomas_m_fisher,,1842.722,1843.988,I agree with that.,1.2660000000000764
2007.07-21,1,thomas_m_fisher,,1843.988,1846.957,I don't think that that... that we take any issue with that notion.,2.969000000000051
2007.07-21,1,antonin_scalia,scotus_justice,1846.957,1857.482,Then why are we arguing about whether there is one half of one percent of the electorate who may be adversely affected and as to whom it might be unconstitutional?,10.524999999999864
2007.07-21,1,antonin_scalia,scotus_justice,1857.482,1866.171,"That one half of one percent, if and when it is sought to be applied to them, have a cause of action to say you can't apply it to me.",8.689000000000078
2007.07-21,1,antonin_scalia,scotus_justice,1866.171,1880.763,But why... what precedent is there for knocking down this entire law on a facial challenge when I think everybody agrees that in the vast majority of cases it doesn't impose a significant hardship?,14.59199999999987
2007.07-21,1,thomas_m_fisher,,1880.763,1881.163,None.,0.40000000000009095
2007.07-21,1,thomas_m_fisher,,1881.163,1882.747,I think that that's exactly the point.,1.58400000000006
2007.07-21,1,thomas_m_fisher,,1882.747,1884.399,That's why we argue there's no standing.,1.6519999999998163
2007.07-21,1,david_h_souter,scotus_justice,1884.399,1896.79,"You agree that if you're going to take the... if this Court takes the Salerno standard, there can never be a facial challenge to a registration requirement, a voter ID requirement.",12.391000000000076
2007.07-21,1,david_h_souter,scotus_justice,1896.79,1901.261,"In other words, it's not merely that this facial challenge would be knocked out; there never could be one.",4.471000000000004
2007.07-21,1,thomas_m_fisher,,1901.261,1902.494,"Well, I'm not sure that's the case.",1.2329999999999472
2007.07-21,1,thomas_m_fisher,,1902.494,1905.146,"And if you look back at Marston, the voter registration--",2.6520000000000437
2007.07-21,1,david_h_souter,scotus_justice,1905.146,1911.383,"Salerno says unless there are no cases, the facial challenge is inappropriate.",6.23700000000008
2007.07-21,1,david_h_souter,scotus_justice,1911.383,1917.804,"And that... in the real world that will never be true with respect to a... a voter ID law, will it?",6.421000000000049
2007.07-21,1,thomas_m_fisher,,1917.804,1919.187,"--Well, I hope not.",1.3829999999998108
2007.07-21,1,thomas_m_fisher,,1919.187,1921.189,But I think that the Court has shown--,2.00200000000018
2007.07-21,1,david_h_souter,scotus_justice,1921.189,1922.522,"It never will be true, will it?",1.3329999999998563
2007.07-21,1,thomas_m_fisher,,1922.522,1923.108,--Right.,0.5860000000000127
2007.07-21,1,david_h_souter,scotus_justice,1923.108,1927.325,"It never be... if that's going to be the standard, there will never be a facial challenge.",4.217000000000098
2007.07-21,1,thomas_m_fisher,,1927.325,1930.777,"I'm not sure that that's terribly significant, because if you have an as applied challenge--",3.451999999999998
2007.07-21,1,david_h_souter,scotus_justice,1930.777,1932.396,"There never will be there one, will there?",1.6189999999999145
2007.07-21,1,thomas_m_fisher,,1932.396,1934.748,--As to an as applied challenge?,2.352000000000089
2007.07-21,1,thomas_m_fisher,,1934.748,1935.331,I don't know why not.,0.5829999999998563
2007.07-21,1,david_h_souter,scotus_justice,1935.331,1939.866,"No, as to a pre enforcement facial challenge to a law like this.",4.535000000000082
2007.07-21,1,thomas_m_fisher,,1939.866,1944.52,I think it could be pre enforcement and as applied in a way that could have ultimately--,4.653999999999996
2007.07-21,1,david_h_souter,scotus_justice,1944.52,1945.753,"Yes, but I want you to answer my question.",1.2329999999999472
2007.07-21,1,thomas_m_fisher,,1945.753,1946.053,--I'm sorry.,0.3000000000001819
2007.07-21,1,thomas_m_fisher,,1946.053,1946.903,"Yes, I think that's true.",0.849999999999909
2007.07-21,1,david_h_souter,scotus_justice,1946.903,1947.972,"We're not going to have facial challenges here, are we?",1.06899999999996
2007.07-21,1,thomas_m_fisher,,1947.972,1948.322,Right.,0.34999999999990905
2007.07-21,1,david_h_souter,scotus_justice,1948.322,1948.889,Okay.,0.5670000000000073
2007.07-21,1,antonin_scalia,scotus_justice,1948.889,1952.591,"Does that scare you, Mr. Fisher, that there can't be a facial challenge?",3.701999999999998
2007.07-21,1,thomas_m_fisher,,1952.591,1953.157,No.,0.5660000000000309
2007.07-21,1,antonin_scalia,scotus_justice,1953.157,1958.677,"I mean, every facial challenge is an immense dictum on the part of this Court, isn't it?",5.519999999999982
2007.07-21,1,thomas_m_fisher,,1958.677,1959.31,I think that's right.,0.6330000000000382
2007.07-21,1,antonin_scalia,scotus_justice,1959.31,1966.198,"This Court is sitting back and looking at the ceiling and saying, oh, we can envision not the case before us, but other cases.",6.888000000000147
2007.07-21,1,antonin_scalia,scotus_justice,1966.198,1970.652,"Maybe it's one half of one percent or maybe it's 45 percent, who knows.",4.453999999999951
2007.07-21,1,antonin_scalia,scotus_justice,1970.652,1977.156,"But we can imagine cases in which this law could be unconstitutional, and therefore, the whole law is unconstitutional.",6.503999999999905
2007.07-21,1,antonin_scalia,scotus_justice,1977.156,1979.758,"That's not ordinarily the way courts behave, is it?",2.602000000000089
2007.07-21,1,thomas_m_fisher,,1979.758,1980.474,I should hope not.,0.7159999999998945
2007.07-21,1,antonin_scalia,scotus_justice,1980.474,1982.46,"Now, we've done that in the First Amendment area.",1.9860000000001037
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,1982.46,1985.395,That is not the case that you are confronting.,2.9349999999999454
2007.07-21,1,thomas_m_fisher,,1985.395,1985.878,That's right.,0.48299999999994725
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,1985.878,1990.446,"I mean, the reason they are bringing a facial challenge is because the horse is going to be out of the barn.",4.567999999999984
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,1990.446,2005.839,"They will have the election, and just what they are afraid of could happen, that the result will be skewed in favor of the opposite party, because there are people who have not been able to vote.",15.393000000000029
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,2005.839,2018.765,"So, if you're going to talk about what is the impact of this, they are in this bind after the election... well... they've always... already lost that one.",12.926000000000158
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,2018.765,2037.644,"Now, there is something in the briefs that happened after this case was instituted, but we know from Marion County that there were 34 people who were not able to have a vote counted.",18.878999999999905
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,2037.644,2044.814,"And of those 34, only two ended up qualifying after the fact.",7.170000000000073
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,2044.814,2058.873,"So, we know that in that one particular county, most of the people who were unable to satisfy the requirement initially ended up not satisfying it.",14.058999999999969
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,2058.873,2061.958,Is that... I mean that's not hypothetical.,3.0850000000000364
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,2061.958,2063.143,That's real.,1.1849999999999454
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,2063.143,2077.219,But it does give you some confirmation that it isn't mere speculation that there are going to be many people who will not... whose vote will not count.,14.076000000000022
2007.07-21,1,thomas_m_fisher,,2077.219,2080.688,"With respect, Your Honor, for all we know, those may have been fraudulent ballots.",3.469000000000051
2007.07-21,1,thomas_m_fisher,,2080.688,2085.056,It may well be the case that all 32 did not show up to validate their votes are fraudulent.,4.367999999999938
2007.07-21,1,ruth_bader_ginsburg,scotus_justice,2085.056,2096.099,"It's the same board that said in all our experience, in all of our memory, there has never been an impersonator.",11.04300000000012
2007.07-21,1,thomas_m_fisher,,2096.099,2102.169,"And that goes back to how we would know, because without an ID check, it's impossible to detect this kind of fraud.",6.069999999999709
2007.07-21,1,stephen_g_breyer,scotus_justice,2102.169,2104.205,"Well, if you're worried about fraud--",2.036000000000058
2007.07-21,1,thomas_m_fisher,,2104.205,2105.105,I'm sorry.,0.900000000000091
2007.07-21,1,stephen_g_breyer,scotus_justice,2105.105,2114.894,"--If you're worried about fraud, what I don't understand, and I'd like to track it through with you, is the registration system.",9.78899999999976
2007.07-21,1,stephen_g_breyer,scotus_justice,2114.894,2142.211,"As I read the Indiana voter registration application, all a person has to do to register is to write in, enclose a utility bill that has his name and address, and if he doesn't have a photo ID, he can write the four numbers of his Social Security; and if he doesn't have that either he doesn't have to do anything, and they will give him a number... and you mail it in.",27.317000000000007
2007.07-21,1,stephen_g_breyer,scotus_justice,2142.211,2144.413,And you're registered.,2.2020000000002256
2007.07-21,1,stephen_g_breyer,scotus_justice,2144.413,2151.25,"So all a person who have to do if he wants to be fraudulent is make out a fraud one of those, and he has a photo ID; he can go to the polls.",6.836999999999989
2007.07-21,1,stephen_g_breyer,scotus_justice,2151.25,2166.926,"So my question to you is this: given that system of registration, focusing on the issue before us, why don't you just say and we'll give to you... you put on... if you don't have a photo ID, we'll give you one.",15.67599999999993
2007.07-21,1,stephen_g_breyer,scotus_justice,2166.926,2173.663,Now there it would not stand as an obstacle; that apparently is what Georgia has done.,6.73700000000008
2007.07-21,1,stephen_g_breyer,scotus_justice,2173.663,2185.237,"And it doesn't require people to go out and spend $10 or $5 or something digging up their birth certificate, which if you tried to do, is quite a job for many people.",11.57400000000007
2007.07-21,1,stephen_g_breyer,scotus_justice,2185.237,2187.67,"And therefore, you'd have all the things you want.",2.4329999999999927
2007.07-21,1,stephen_g_breyer,scotus_justice,2187.67,2195.526,"All you would do is with the 43,000 people who don't have the IDs, you'd say we'll get you one.",7.855999999999767
2007.07-21,1,stephen_g_breyer,scotus_justice,2195.526,2197.128,No big deal.,1.6020000000003165
2007.07-21,1,stephen_g_breyer,scotus_justice,2197.128,2203.365,You have a photo machine there when they come in to register; they have to go down; you take a picture of them and you hand it to them.,6.236999999999625
2007.07-21,1,stephen_g_breyer,scotus_justice,2203.365,2215.855,"And I would think that that less restrictive way would satisfy your anti fraud interests far better than the way you've chosen, but I leave my judgment out of it.",12.490000000000236
2007.07-21,1,stephen_g_breyer,scotus_justice,2215.855,2226.813,"I just would like you to talk through why that isn't a less restrictive way, which is far better in achieving your anti fraud interests, or at least as good.",10.958000000000084
2007.07-21,1,thomas_m_fisher,,2226.813,2230.532,"Well, because I think we want to have an idea that has some integrity to it.",3.719000000000051
2007.07-21,1,thomas_m_fisher,,2230.532,2243.74,"I mean, this is a balancing test that the legislature itself went through, which is to say they wanted to adopt a form of identification that might be effective and has been proven effective and has been accepted the world over as the standard form of identification.",13.207999999999629
2007.07-21,1,thomas_m_fisher,,2243.74,2244.073,And--,0.3330000000000837
